date,material_category,state,location,buying_price,unit,market_range_low,market_range_high,requires_handling_fee,source_type,source
03-08-2026,Battery,Punjab,Amritsar,47.39,per kg,43.6,51.18,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,CRT,Punjab,Amritsar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,LCD,Punjab,Amritsar,22.68,per kg,20.87,24.49,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Copper,Punjab,Jalandhar,602.3,per kg,554.12,650.48,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Aluminium,Punjab,Jalandhar,144.09,per kg,132.56,155.62,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Iron,Punjab,Jalandhar,37.38,per kg,34.39,40.37,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Lead,Punjab,Jalandhar,96.44,per kg,88.72,104.16,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,PCB,Punjab,Jalandhar,112.85,per kg,103.82,121.88,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Cable,Punjab,Jalandhar,226.91,per kg,208.76,245.06,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Motor,Punjab,Jalandhar,43.91,per kg,40.4,47.42,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Battery,Punjab,Jalandhar,43.86,per kg,40.35,47.37,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,CRT,Punjab,Jalandhar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,LCD,Punjab,Jalandhar,20.61,per kg,18.96,22.26,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Copper,Maharashtra,Mumbai,602.1,per kg,553.93,650.27,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Aluminium,Maharashtra,Mumbai,145.52,per kg,133.88,157.16,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Iron,Maharashtra,Mumbai,39.75,per kg,36.57,42.93,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Lead,Maharashtra,Mumbai,112.67,per kg,103.66,121.68,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,PCB,Maharashtra,Mumbai,106.65,per kg,98.12,115.18,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Cable,Maharashtra,Mumbai,275.23,per kg,253.21,297.25,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Motor,Maharashtra,Mumbai,47.72,per kg,43.9,51.54,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Battery,Maharashtra,Mumbai,42.55,per kg,39.15,45.95,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,CRT,Maharashtra,Mumbai,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,LCD,Maharashtra,Mumbai,20.61,per kg,18.96,22.26,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Copper,Maharashtra,Pune,680.2,per kg,625.78,734.62,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Aluminium,Maharashtra,Pune,162.19,per kg,149.21,175.17,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Iron,Maharashtra,Pune,34.95,per kg,32.15,37.75,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Lead,Maharashtra,Pune,96.33,per kg,88.62,104.04,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,PCB,Maharashtra,Pune,112.05,per kg,103.09,121.01,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Cable,Maharashtra,Pune,256.43,per kg,235.92,276.94,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Motor,Maharashtra,Pune,45.21,per kg,41.59,48.83,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,Battery,Maharashtra,Pune,42.61,per kg,39.2,46.02,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,CRT,Maharashtra,Pune,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
03-08-2026,LCD,Maharashtra,Pune,21.24,per kg,19.54,22.94,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Copper,Punjab,Ludhiana,640.58,per kg,589.33,691.83,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Aluminium,Punjab,Ludhiana,158.44,per kg,145.76,171.12,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Iron,Punjab,Ludhiana,34.99,per kg,32.19,37.79,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Lead,Punjab,Ludhiana,89.18,per kg,82.05,96.31,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,PCB,Punjab,Ludhiana,102.92,per kg,94.69,111.15,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Cable,Punjab,Ludhiana,229.99,per kg,211.59,248.39,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Motor,Punjab,Ludhiana,42.86,per kg,39.43,46.29,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Battery,Punjab,Ludhiana,42.29,per kg,38.91,45.67,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,CRT,Punjab,Ludhiana,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,LCD,Punjab,Ludhiana,22.18,per kg,20.41,23.95,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Copper,Punjab,Amritsar,676.43,per kg,622.32,730.54,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Aluminium,Punjab,Amritsar,142.46,per kg,131.06,153.86,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Iron,Punjab,Amritsar,34.74,per kg,31.96,37.52,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Lead,Punjab,Amritsar,98.52,per kg,90.64,106.4,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,PCB,Punjab,Amritsar,119.57,per kg,110.0,129.14,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Cable,Punjab,Amritsar,247.05,per kg,227.29,266.81,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Motor,Punjab,Amritsar,44.24,per kg,40.7,47.78,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Battery,Punjab,Amritsar,46.86,per kg,43.11,50.61,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,CRT,Punjab,Amritsar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,LCD,Punjab,Amritsar,20.25,per kg,18.63,21.87,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Copper,Punjab,Jalandhar,556.16,per kg,511.67,600.65,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Aluminium,Punjab,Jalandhar,145.76,per kg,134.1,157.42,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Iron,Punjab,Jalandhar,33.66,per kg,30.97,36.35,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Lead,Punjab,Jalandhar,88.69,per kg,81.59,95.79,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,PCB,Punjab,Jalandhar,99.91,per kg,91.92,107.9,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Cable,Punjab,Jalandhar,223.01,per kg,205.17,240.85,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Motor,Punjab,Jalandhar,49.48,per kg,45.52,53.44,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Battery,Punjab,Jalandhar,43.72,per kg,40.22,47.22,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,CRT,Punjab,Jalandhar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,LCD,Punjab,Jalandhar,20.54,per kg,18.9,22.18,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Copper,Maharashtra,Mumbai,657.63,per kg,605.02,710.24,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Aluminium,Maharashtra,Mumbai,166.41,per kg,153.1,179.72,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Iron,Maharashtra,Mumbai,35.24,per kg,32.42,38.06,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Lead,Maharashtra,Mumbai,112.87,per kg,103.84,121.9,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,PCB,Maharashtra,Mumbai,113.13,per kg,104.08,122.18,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Cable,Maharashtra,Mumbai,281.98,per kg,259.42,304.54,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Motor,Maharashtra,Mumbai,45.01,per kg,41.41,48.61,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Battery,Maharashtra,Mumbai,45.13,per kg,41.52,48.74,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,CRT,Maharashtra,Mumbai,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,LCD,Maharashtra,Mumbai,22.42,per kg,20.63,24.21,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Copper,Maharashtra,Pune,654.41,per kg,602.06,706.76,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Aluminium,Maharashtra,Pune,162.77,per kg,149.75,175.79,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Iron,Maharashtra,Pune,38.64,per kg,35.55,41.73,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Lead,Maharashtra,Pune,105.34,per kg,96.91,113.77,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,PCB,Maharashtra,Pune,107.59,per kg,98.98,116.2,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Cable,Maharashtra,Pune,235.36,per kg,216.53,254.19,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Motor,Maharashtra,Pune,50.5,per kg,46.46,54.54,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,Battery,Maharashtra,Pune,42.17,per kg,38.8,45.54,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,CRT,Maharashtra,Pune,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
02-08-2026,LCD,Maharashtra,Pune,21.72,per kg,19.98,23.46,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
01-08-2026,Copper,Punjab,Ludhiana,571.31,per kg,525.61,617.01,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
01-08-2026,Aluminium,Punjab,Ludhiana,151.83,per kg,139.68,163.98,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
01-08-2026,Iron,Punjab,Ludhiana,35.6,per kg,32.75,38.45,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
